,AdditionalRooms,Age,Lift Available,Car Parking,Power Backup,Indoor Games,Intercom,Landscaped Gardens,Gas connection,24 X 7 Security,Vaastu Compliant,Club House,Gymnasium,Swimming Pool,Jogging Track,Rain Water Harvesting,Childrens play area,Maintenance Staff,Staff Quarter,Shopping Mall,School,Hospital,ATM,Refrigerator,Sports Facility,Multipurpose Room,Wardrobe,Cafeteria,Golf Course,TV,Sofa,Microwave,BED,Wifi,AC,Dining Table,Washing Machine,Area,Balconies,Bathroom,Count Rooms,Room Type,Property Type,Carpetarea,Facing,Floor,Locality,New Or Old,Opensides,Overlooking,Ownership,PossesionDate,Month Of Date,Price,PriceperSquare,ProjectName,RoadFacing,Status,furnished,Totalfloor
6308,,10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2300 ,3,3,,BHK,Apartment,,East,6 ,viman nagar,resale,,available,freehold,,,16000000, 6956  ,pride regancy,,ready to move,semifurnished,7
6309,,5,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,2600 ,3,3,,BHK,Apartment,,East,5 ,viman nagar,resale,,not available,freehold,,,17500000, 6730  ,rohan mithila,,ready to move,unfurnished,6
6310,,10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109 ,2,2,,BHK,Apartment,,North,7 ,viman nagar,resale,,available,freehold,,,7900000, 7123  ,lalwani vastu,,ready to move,unfurnished,7
6311,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1300 ,3,3,,BHK,Apartment,1062 ,East,8 ,sus gaon,new,2,available,freehold,,,8000000, 6153  ,kohinoor falcon,100 ,ready to move,not available,20
6312,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1018 ,1,2,,BHK,Apartment,755 ,East,7 ,kharadi,new,2,available,freehold,19,dec,7600000, 7465  ,duville estates riverdale heights,30 ,under construction,not available,23
6313,,7.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650 ,2,2,,BHK,Apartment,636 ,East,3 ,karve nagar,resale,2,available,freehold,,,4700000, 7230  ,,100 ,ready to move,unfurnished,5
6314,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,1128 ,2,2,,BHK,Apartment,754 ,East,6 ,kharadi,new,2,available,freehold,,,7600000, 6737  ,nirman altius,60 ,ready to move,not available,11
6315,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,958 ,1,2,,BHK,Apartment,646 ,East,3 ,bavdhan,new,1,available,freehold,18,jun,7936000, 8283  ,puraniks abitante,40 ,under construction,not available,16
6316,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618 ,1,2,,BHK,Apartment,461 ,East,3 ,tathawade,new,1,available,freehold,18,dec,5424000, 8776  ,legacy twin arcs,40 ,under construction,not available,14
6317,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,915 ,1,2,,BHK,Apartment,675 ,East,2 ,hinjewadi,new,1,available,freehold,18,dec,4722000, 5160  ,rama melange residences,40 ,under construction,not available,15
6318,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,865 ,1,2,,BHK,Apartment,625 ,East,2 ,hinjewadi,new,1,available,freehold,20,aug,4472000, 5169  ,kohinoor tinsel county,40 ,under construction,not available,13
6319,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,892 ,1,2,,BHK,Apartment,652 ,East,2 ,hinjewadi,new,1,available,freehold,21,dec,4658000, 5221  ,kolte patil life republic,40 ,under construction,not available,22
6320,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,846 ,1,2,,BHK,Apartment,606 ,East,3 ,hinjewadi,new,1,available,freehold,22,oct,4295000, 5076  ,geras adara,40 ,under construction,not available,24
6321,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1270 ,1,2,,BHK,Apartment,913 ,East,2 ,hinjewadi,new,1,available,freehold,20,jun,6989000, 5503  ,pegasus megapolis mystic,40 ,under construction,not available,22
6322,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1274 ,1,2,,BHK,Apartment,914 ,East,2 ,hinjewadi,new,1,available,freehold,,,6569000, 5156  ,kasturi eon homes,40 ,ready to move,not available,21
6323,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,710 ,1,2,,BHK,Apartment,508 ,East,2 ,hinjewadi,new,1,available,freehold,19,jun,4666000, 6571  ,mittal high mont,40 ,under construction,not available,25
6324,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1060 ,1,2,,BHK,Apartment,780 ,East,2 ,hinjewadi,new,1,available,freehold,18,dec,5704000, 5381  ,kohinoor tinsel town,40 ,under construction,not available,23
6325,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,846 ,1,2,,BHK,Apartment,606 ,East,2 ,hinjewadi,new,1,available,freehold,19,dec,4078000, 4820  ,saheel itrend homes,40 ,under construction,not available,21
6326,,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800 ,2,1,,BHK,Apartment,,North,3 ,tanaji nagar,resale,4,,,,,4000000, 5000  ,,,ready to move,unfurnished,3
6327,3,10.5,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,2300 ,2,4,,BHK,penthouse,1800 ,,3 ,bibwewadi kondhwa road,resale,2,available,cooperative society,,,11000000, 4782  ,,10 ,ready to move,unfurnished,4
6328,,2.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1604 ,1,3,,BHK,Apartment,,East,2 ,bavdhan,resale,2,available,freehold,,,11000000, 6857  ,abhinav pebbles ii,60 ,ready to move,semifurnished,12
6329,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1237 ,1,2,,BHK,Apartment,,East,4 ,undri,new,2,not available,,,,6500000, 5254  ,builder ganga glitz shine,30 ,ready to move,not available,12
6330,1,10,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345 ,4,4,,BHK,Apartment,,East,1 ,koregaon park,resale,,available,freehold,,,35100000, 14968  ,oxford hallmark,,ready to move,unfurnished,9
6331,,10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1580 ,1,3,,BHK,Apartment,,East,3 ,mundhwa,resale,,available,freehold,,,16800000, 10632  ,panchshil satellite towers,,ready to move,semifurnished,9
6332,1,5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1690 ,1,4,,BHK,Apartment,,East,4 ,viman nagar,resale,,available,freehold,,,19800000, 11715  ,lunkad sky vie,,ready to move,furnished,9
6333,1,10,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3887 ,3,4,,BHK,Apartment,,East,10 ,koregaon park,resale,,available,freehold,,,43300000, 11139  ,panchshil forest castles,,ready to move,furnished,10
6334,,5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335 ,1,2,,BHK,Apartment,,East,5 ,viman nagar,resale,,available,freehold,,,8500000, 6367  ,bhakti apartments,,ready to move,unfurnished,6
6335,1,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2350 ,2,3,,BHK,Independent House,,West,nan,dhayari ganesh nagar,resale,2,available,freehold,,,10000000, 4255  ,,20 ,ready to move,furnished,2
6336,2,4.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270 ,1,2,,BHK,Apartment,,NorthEast,4 ,kharadi,resale,2,available,cooperative society,,,8000000, 6299  ,shubh mio palazzo,50 ,ready to move,unfurnished,10
6337,,0.5,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2800 ,1,4,,BHK,Apartment,,East,4 ,prabhat road,new,,,,,,40000000, 14285  ,,40 ,ready to move,not available,6
6338,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206 ,,2,,BHK,Apartment,894 ,East,8 ,baner,resale,2,available,freehold,,,8000000, 6633  ,kolte patil 24k sereno,70 ,ready to move,unfurnished,15
6339,,5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585 ,1,1,,BHK,Apartment,,South,5 ,dhayari,resale,,,,,,3750000, 6410  ,nanded mangal bhairav,,ready to move,unfurnished,11
6340,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060 ,,2,,BHK,Apartment,785 ,,8 ,tathawade,new,,,,,,6400000, 6037  ,bhandari 7 plumeria drive,,under construction,not available,21
6341,,1.5,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,1032 ,1,2,,BHK,Apartment,,North,2 ,hinjewadi,resale,3,not available,freehold,,,5800000, 5620  ,kolte patil life republic,,ready to move,unfurnished,22
6342,,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080 ,1,2,,BHK,Apartment,800 ,East,3 ,vadgaon budruk,resale,2,not available,cooperative society,,,7050000, 6527  ,paranspe prasad park,10 ,ready to move,unfurnished,5
6343,1,1.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1574 ,,3,,BHK,Apartment,956 ,East,5 ,bavdhan,new,2,not available,freehold,,,8700000, 5527  ,rohan ishan,80 ,ready to move,not available,11
6344,,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610 ,1,1,,BHK,Apartment,570 ,North,4 ,yerawada,resale,1,,,,,5600000, 9180  ,ramesh hermes heritage phase 1,50 ,ready to move,unfurnished,7
6345,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,981 ,1,2,,BHK,Apartment,701 ,East,2 ,ravet,new,1,available,freehold,19,sep,5476000, 5582  ,runal gateway phase 1,40 ,under construction,not available,23
6346,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,621 ,1,2,,BHK,Apartment,461 ,East,2 ,tathawade,new,1,available,freehold,18,dec,5424000, 8734  ,legacy twin arcs,40 ,under construction,not available,14
6347,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846 ,1,2,,BHK,Apartment,606 ,East,1 ,hinjewadi,new,1,available,freehold,19,dec,4078000, 4820  ,saheel itrend homes,40 ,under construction,not available,21
6349,,3,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971 ,1,2,,BHK,Apartment,,East,6 ,hadapsar,new,3,not available,cooperative society,,,6500000, 6694  ,kwality vrindavan heights,,ready to move,not available,11
6350,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577 ,2,2,,BHK,Apartment,,West,nan,talegaon dabhade,new,,,freehold,19,dec,2803000, 4857  ,,,under construction,not available,12
6351,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,415 ,1,1,,BHK,Apartment,,North,nan,talegaon dabhade,new,,available,freehold,19,dec,2530000, 6096  ,,,under construction,not available,12
6352,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,441 ,1,1,,BHK,Apartment,,North,nan,talegaon dabhade,new,,available,freehold,19,dec,2670000, 6054  ,,,under construction,not available,12
6353,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981 ,1,2,,BHK,Apartment,701 ,East,2 ,ravet,new,1,available,freehold,19,sep,5476000, 5582  ,runal gateway phase 1,40 ,under construction,not available,23
6354,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,490 ,1,1,,BHK,Apartment,366 ,East,2 ,tathawade,new,1,available,freehold,18,dec,3908000, 7975  ,goel ganga ganga amber ph i,40 ,under construction,not available,12
6355,,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925 ,1,1,,BHK,Apartment,660 ,West,3 ,pimple saudagar,resale,1,available,freehold,,,6500000, 7027  ,gk shiv sai vishwa,30 ,ready to move,unfurnished,7
6356,1,1.5,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2197 ,,3,,BHK,Apartment,,East,5 ,aundh,new,3,,freehold,,,28900000, 13154  ,sanskruti terraza,60 ,ready to move,not available,11
6357,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,909 ,2,2,,BHK,Apartment,645 ,West,2 ,punawale,new,3,available,freehold,19,dec,5500000, 6050  ,,100 ,under construction,not available,11
6358,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120 ,2,2,,BHK,Apartment,842 ,North,9 ,mundhwa,new,2,available,freehold,20,feb,7000000, 6250  ,godrej infinity,60 ,under construction,not available,22
6359,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,934 ,2,2,,BHK,Apartment,702 ,North,20 ,mundhwa,new,2,available,freehold,19,dec,6100000, 6531  ,godrej infinity,60 ,under construction,not available,22
6360,,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480 ,3,3,,BHK,Apartment,1430 ,,3 ,pimple saudagar,resale,3,available,freehold,,,7200000, 4864  ,,,ready to move,unfurnished,7
6361,,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616 ,1,1,,BHK,Apartment,450 ,East,2 ,baner,resale,2,,cooperative society,,,4000000, 6493  ,avenue blossom,30 ,ready to move,unfurnished,4
6362,,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650 ,1,1,,BHK,Apartment,,East,5 ,wadgaon sheri,resale,,,freehold,,,5500000, 8461  ,vascon golden nest,,ready to move,unfurnished,11
6363,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100 ,2,4,,BHK,Apartment,,North,2 ,koregaon park,resale,,,freehold,,,65200000, 15902  ,supreme esteban,,ready to move,unfurnished,12
6364,,6,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1900 ,3,4,3,BHK,Villa,,East,nan,koregaon park,resale,,,freehold,,,24000000, 12631  ,clover gardens,,ready to move,unfurnished,2
6365,,1,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1625 ,1,4,,BHK,Apartment,,East,4 ,kalyani nagar,resale,,,freehold,,,22000000, 13538  ,kalpataru regency 1 and 2,,ready to move,unfurnished,9
6366,,10,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1150 ,2,2,,BHK,Apartment,,East,8 ,kalyani nagar,resale,,,freehold,,,8500000, 7391  ,bramhacorp bramha sun city phase 2,,ready to move,unfurnished,10
6367,,10,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1193 ,2,2,,BHK,Apartment,,NorthEast,1 ,kalyani nagar,resale,,,freehold,,,8400000, 7041  ,bramhacorp bramha sun city phase 2,,ready to move,unfurnished,9
6368,,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950 ,1,2,,BHK,Apartment,,North,7 ,sangamvadi,resale,,,freehold,,,7700000, 8105  ,kumar pinnacle,,ready to move,unfurnished,8
6369,,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4100 ,2,4,,BHK,Apartment,,North,2 ,koregaon park,resale,,,freehold,,,62500000, 15243  ,supreme esteban,,ready to move,unfurnished,12
6370,,6,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1900 ,3,4,3,BHK,Villa,,East,2,koregaon park,resale,,,freehold,,,24000000, 12631  ,clover gardens,,ready to move,unfurnished,
6371,,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050 ,2,2,,BHK,Apartment,,East,6 ,kalyani nagar,resale,,,freehold,,,7900000, 7523  ,kumar kumar kruti,,ready to move,unfurnished,13
6372,,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1040 ,,2,,BHK,Apartment,950 ,West,5 ,nibm annex mohammadwadi,resale,2,available,freehold,,,5000000, 4807  ,gemini park avenue,25 ,ready to move,semifurnished,12
6373,,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,2848200, 6060  ,dreams sankalp,,,,
6374,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,670 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,3636090, 5427  ,kolte patil ivy apartments,,,,
6375,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,3456 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,18755712, 5427  ,kolte patil ivy apartments,,,,
6376,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,3200 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,17366400, 5427  ,kolte patil ivy apartments,,,,
6377,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815 ,,,,BHK,Apartment,,,0,wagholi,new,,,,,,3423000, 4200  ,unecha sai galaxy,,,,
